item_orgid	item_procid
0345494881	17417
0345494903	17418
0345494911	17419
0345494970	17420
0345494997	17421
0345495020	17422
0345495039	17423
0345495047	17424
0345495144	17425
0345495152	17426
0345495357	17427
034549539X	17428
0345495403	17429
0345495713	17430
034549573X	17431
0345495802	17432
034549587X	17433
0345495888	17434
0345495896	17435
034549590X	17436
0345495934	17437
0345495969	17438
0345496000	17439
0345496078	17440
0345496132	17441
0345496256	17442
0345496264	17443
0345496272	17444
0345496280	17445
0345496302	17446
0345496507	17447
0345496515	17448
034549654X	17449
0345496558	17450
0345496574	17451
0345496612	17452
034549668X	17453
0345496698	17454
0345496779	17455
0345496876	17456
0345496884	17457
0345496892	17458
0345496973	17459
0345497422	17460
034549749X	17461
0345497538	17462
0345497589	17463
0345497600	17464
0345497627	17465
0345497651	17466
0345497678	17467
0345497732	17468
0345497929	17469
0345497945	17470
0345497961	17471
0345498003	17472
0345498127	17473
034549816X	17474
0345498208	17475
0345498275	17476
0345498526	17477
0345498534	17478
0345498607	17479
0345498623	17480
0345499026	17481
0345499069	17482
0345499077	17483
034549931X	17484
0345499336	17485
0345499395	17486
0345499433	17487
034549945X	17488
0345499565	17489
0345499662	17490
0345499689	17491
0345499700	17492
0345499735	17493
0345499905	17494
0345499913	17495
0345499956	17496
0345500202	17497
0345500229	17498
0345500652	17499
0345500679	17500
0345500717	17501
0345500733	17502
034550075X	17503
0345500776	17504
034550089X	17505
0345500911	17506
0345501098	17507
0345501101	17508
034550111X	17509
0345501160	17510
0345501179	17511
0345501268	17512
0345501535	17513
0345501551	17514
0345501578	17515
0345501748	17516
0345501845	17517
0345501861	17518
0345501896	17519
0345502035	17520
034550254X	17521
0345502574	17522
0345502590	17523
0345502639	17524
0345502655	17525
0345502671	17526
0345502698	17527
034550271X	17528
0345502728	17529
0345502736	17530
0345502744	17531
0345502752	17532
0345502760	17533
0345502825	17534
0345502892	17535
0345502914	17536
0345502930	17537
0345502965	17538
0345503384	17539
0345503392	17540
0345503406	17541
0345503414	17542
034550366X	17543
0345503678	17544
0345503686	17545
0345503724	17546
0345503740	17547
0345503805	17548
0345503813	17549
0345503821	17550
0345503937	17551
0345503961	17552
0345504194	17553
0345504313	17554
0345504321	17555
0345504348	17556
0345504429	17557
0345504968	17558
0345504984	17559
0345504992	17560
0345505085	17561
0345505107	17562
0345505123	17563
0345505328	17564
0345505336	17565
0345505352	17566
0345505387	17567
0345505425	17568
0345505433	17569
0345505441	17570
0345505476	17571
0345505492	17572
0345505514	17573
0345505670	17574
0345505719	17575
0345505735	17576
0345505751	17577
0345505913	17578
0345505999	17579
0345506014	17580
0345506065	17581
0345506073	17582
034550609X	17583
0345506146	17584
0345506189	17585
0345506197	17586
0345506200	17587
0345506227	17588
0345506251	17589
0345506340	17590
0345506359	17591
0345506391	17592
0345506502	17593
0345506863	17594
0345506871	17595
034550688X	17596
0345506898	17597
034550691X	17598
0345506936	17599
0345507002	17600
0345507312	17601
0345507347	17602
0345507460	17603
0345507916	17604
0345507940	17605
0345508025	17606
0345508602	17607
0345508726	17608
0345508742	17609
0345508750	17610
0345508769	17611
0345508785	17612
0345508793	17613
034550884X	17614
0345508858	17615
0345508890	17616
0345508904	17617
0345508912	17618
034550898X	17619
0345508998	17620
0345509013	17621
0345509021	17622
034550903X	17623
0345509056	17624
0345509064	17625
0345509080	17626
0345509889	17627
0345510089	17628
0345510097	17629
0345510119	17630
0345510135	17631
034551016X	17632
0345510593	17633
0345510607	17634
0345510623	17635
034551064X	17636
034551095X	17637
0345510976	17638
0345510992	17639
034551100X	17640
0345511050	17641
0345511085	17642
0345511131	17643
0345511166	17644
0345511174	17645
0345511190	17646
0345511204	17647
0345511220	17648
0345511255	17649
0345511379	17650
0345511409	17651
0345511425	17652
0345511506	17653
0345511549	17654
0345511565	17655
0345511670	17656
0345511689	17657
0345511697	17658
034551176X	17659
0345511816	17660
0345511832	17661
0345511875	17662
0345511891	17663
0345511972	17664
0345512022	17665
0345512065	17666
034551209X	17667
0345512103	17668
034551212X	17669
0345512146	17670
0345512162	17671
0345512227	17672
0345513347	17673
0345513525	17674
0345513541	17675
034551355X	17676
0345513657	17677
034551369X	17678
0345513711	17679
0345513762	17680
0345513878	17681
0345513959	17682
0345513975	17683
0345513991	17684
0345514017	17685
0345514025	17686
0345514033	17687
0345514041	17688
0345514068	17689
0345514076	17690
0345514246	17691
0345514408	17692
0345514459	17693
0345515463	17694
034551548X	17695
0345515501	17696
0345515536	17697
0345515579	17698
0345515587	17699
0345515595	17700
0345515609	17701
0345515633	17702
0345515986	17703
0345516028	17704
0345516044	17705
0345516060	17706
0345516079	17707
0345516117	17708
0345516370	17709
0345517067	17710
0345517083	17711
0345517199	17712
0345517318	17713
0345517326	17714
0345517393	17715
0345517539	17716
0345517547	17717
0345517555	17718
0345517563	17719
0345517652	17720
0345517679	17721
0345517687	17722
0345517695	17723
0345517741	17724
0345517768	17725
0345517784	17726
0345517830	17727
034551792X	17728
0345518225	17729
0345518241	17730
0345518268	17731
0345518284	17732
0345518314	17733
0345518349	17734
0345518365	17735
0345518381	17736
0345518446	17737
0345518519	17738
0345518586	17739
0345518659	17740
0345518756	17741
0345518845	17742
0345518853	17743
034551887X	17744
0345518896	17745
0345518918	17746
0345519477	17747
0345519493	17748
0345519515	17749
0345519833	17750
0345519949	17751
0345520041	17752
0345520068	17753
0345520084	17754
0345520181	17755
0345520335	17756
0345520351	17757
0345520378	17758
0345520394	17759
0345520416	17760
0345520483	17761
0345520548	17762
0345520602	17763
0345520629	17764
0345520726	17765
0345521021	17766
0345521080	17767
034552120X	17768
0345521226	17769
0345521250	17770
0345521277	17771
0345521307	17772
0345521366	17773
0345521420	17774
0345521862	17775
0345522028	17776
0345522176	17777
0345522303	17778
0345522311	17779
0345522370	17780
0345522397	17781
034552246X	17782
0345522478	17783
0345522486	17784
0345522494	17785
0345522648	17786
034552277X	17787
0345522818	17788
0345522877	17789
0345522893	17790
0345523180	17791
0345523199	17792
0345523253	17793
0345523288	17794
0345523318	17795
0345523342	17796
0345523474	17797
0345523504	17798
0345523539	17799
0345523601	17800
034552361X	17801
0345523784	17802
0345523822	17803
0345523865	17804
0345523881	17805
0345523903	17806
0345523962	17807
0345523997	17808
0345524055	17809
0345524071	17810
0345524098	17811
0345524241	17812
034552425X	17813
0345524438	17814
0345524470	17815
0345524497	17816
0345524527	17817
0345524551	17818
0345524594	17819
0345524616	17820
0345524632	17821
0345524659	17822
0345524683	17823
0345524926	17824
0345524942	17825
0345524969	17826
0345525124	17827
0345525272	17828
0345525299	17829
0345525310	17830
0345525345	17831
034552537X	17832
034552540X	17833
0345525485	17834
0345525612	17835
0345525639	17836
0345525655	17837
0345525671	17838
0345525736	17839
0345525779	17840
0345525795	17841
0345526112	17842
034552621X	17843
034552635X	17844
0345526481	17845
0345526511	17846
0345526546	17847
0345526570	17848
0345526619	17849
034552666X	17850
0345526716	17851
0345526732	17852
0345526759	17853
0345526821	17854
0345526856	17855
0345526880	17856
0345526910	17857
0345526945	17858
034552697X	17859
0345527011	17860
0345527046	17861
0345527089	17862
0345527224	17863
0345527267	17864
0345527291	17865
0345527313	17866
034552733X	17867
0345527356	17868
0345527380	17869
0345527410	17870
0345527445	17871
0345527461	17872
0345527488	17873
034552750X	17874
0345527526	17875
0345527542	17876
0345527682	17877
0345527801	17878
0345527836	17879
0345527895	17880
034552795X	17881
0345528190	17882
0345528204	17883
034552828X	17884
0345528379	17885
0345528395	17886
0345528409	17887
0345528417	17888
0345528506	17889
0345528530	17890
0345528581	17891
0345528603	17892
0345528638	17893
0345528654	17894
0345528670	17895
0345528719	17896
0345528735	17897
0345528751	17898
0345528778	17899
0345528786	17900
0345528794	17901
0345528816	17902
0345528840	17903
0345528875	17904
0345528891	17905
0345528921	17906
034552893X	17907
0345528948	17908
0345528972	17909
0345529006	17910
0345529022	17911
0345529049	17912
034552909X	17913
034552912X	17914
0345529170	17915
0345529189	17916
0345529383	17917
0345529413	17918
034553025X	17919
0345530268	17920
0345530284	17921
0345530373	17922
034553039X	17923
0345530411	17924
0345530446	17925
0345530462	17926
0345530489	17927
0345530500	17928
0345530594	17929
0345530608	17930
0345530632	17931
0345530667	17932
0345530683	17933
0345530748	17934
0345530756	17935
034553087X	17936
0345530888	17937
0345530918	17938
0345531140	17939
0345531159	17940
0345531175	17941
0345531213	17942
0345531221	17943
0345531345	17944
0345531361	17945
0345531450	17946
0345531566	17947
0345531582	17948
0345531701	17949
0345531736	17950
0345531760	17951
0345531906	17952
0345531949	17953
0345531957	17954
0345531965	17955
0345531973	17956
034553199X	17957
0345532015	17958
0345532023	17959
0345532031	17960
0345532228	17961
0345532244	17962
0345532260	17963
0345532422	17964
0345532449	17965
0345532562	17966
0345532600	17967
0345532740	17968
034553283X	17969
0345532929	17970
0345532996	17971
034553302X	17972
0345533054	17973
0345533062	17974
0345533097	17975
0345533127	17976
0345533232	17977
0345533240	17978
0345533267	17979
0345533283	17980
0345533291	17981
0345533313	17982
0345533399	17983
0345533429	17984
0345533437	17985
0345533461	17986
0345533623	17987
0345533631	17988
034553364X	17989
0345533666	17990
0345533690	17991
0345533712	17992
0345533739	17993
0345533763	17994
0345533925	17995
0345534034	17996
0345534050	17997
0345534093	17998
0345534115	17999
0345534212	18000
0345534352	18001
0345534379	18002
0345534417	18003
0345534492	18004
0345534506	18005
0345534522	18006
0345534557	18007
0345534700	18008
0345534743	18009
034553476X	18010
0345534905	18011
0345534913	18012
0345534921	18013
0345534956	18014
0345534999	18015
0345535073	18016
0345535154	18017
0345535227	18018
0345535243	18019
0345535286	18020
0345535316	18021
0345535332	18022
0345535405	18023
0345535499	18024
0345535529	18025
0345535820	18026
0345535871	18027
0345536061	18028
0345536223	18029
0345536258	18030
0345536371	18031
0345536533	18032
0345536592	18033
0345536630	18034
0345536665	18035
0345536703	18036
0345536738	18037
0345536746	18038
0345536851	18039
034553686X	18040
0345536959	18041
0345536983	18042
0345537009	18043
0345537068	18044
0345537122	18045
0345537149	18046
0345537165	18047
0345537181	18048
034553719X	18049
0345537203	18050
0345537270	18051
0345537998	18052
034553803X	18053
0345538064	18054
0345538080	18055
0345538137	18056
0345538196	18057
0345538366	18058
0345538390	18059
0345538412	18060
0345538420	18061
0345538439	18062
0345538544	18063
0345538552	18064
0345539451	18065
034553946X	18066
0345539478	18067
0345539788	18068
0345540646	18069
0345540700	18070
0345540875	18071
0345541235	18072
0345541340	18073
0345541537	18074
0345541790	18075
0345541820	18076
0345541936	18077
0345542215	18078
0345542223	18079
0345542231	18080
0345542266	18081
0345542282	18082
0345542304	18083
034554241X	18084
0345542452	18085
0345542606	18086
0345542886	18087
0345542924	18088
0345543041	18089
0345543084	18090
0345543262	18091
0345543750	18092
0345543793	18093
0345543912	18094
0345543939	18095
0345543971	18096
0345544013	18097
0345544110	18098
0345544161	18099
0345544242	18100
0345544293	18101
0345545079	18102
0345545087	18103
0345545109	18104
0345545214	18105
0345545249	18106
0345545354	18107
0345545486	18108
0345545834	18109
0345545869	18110
0345545931	18111
0345546601	18112
034554661X	18113
0345546628	18114
0345546636	18115
0345546660	18116
0345546679	18117
0345546830	18118
0345546857	18119
0345546881	18120
0345547381	18121
0345547497	18122
034554773X	18123
0345548124	18124
0345548388	18125
0345548485	18126
0345548760	18127
0345548787	18128
0345549015	18129
0345549074	18130
0345549333	18131
0345549449	18132
0345549473	18133
0345549627	18134
0345802896	18135
0345802985	18136
0345803000	18137
0345803221	18138
034580323X	18139
0345803280	18140
0345803450	18141
0345803485	18142
0345803493	18143
0345803507	18144
0345803590	18145
0345803787	18146
0345803922	18147
034580404X	18148
0345804376	18149
0345804589	18150
0345805038	18151
0345805054	18152
034580550X	18153
0345805615	18154
0345806093	18155
0345806654	18156
0345806670	18157
034580676X	18158
0345807022	18159
0345807154	18160
0345807294	18161
034581360X	18162
0345912349	18163
0349000328	18164
0349100136	18165
0349101752	18166
0349103232	18167
0349104522	18168
0349104662	18169
0349113343	18170
034911563X	18171
0349118914	18172
0349119287	18173
034912132X	18174
0349122237	18175
0349139164	18176
0349402965	18177
0352330708	18178
0352334487	18179
0352339020	18180
0352346930	18181
0354045946	18182
0356101908	18183
035620099X	18184
0356500209	18185
0356500217	18186
0356500276	18187
0356500322	18188
0356500535	18189
0356500985	18190
0356502465	18191
0356502740	18192
0356502759	18193
0370304292	18194
0370331966	18195
0370332288	18196
037300205X	18197
0373002076	18198
0373002084	18199
037300219X	18200
0373002211	18201
037300222X	18202
0373002238	18203
0373002246	18204
0373002254	18205
0373002289	18206
0373026056	18207
0373029934	18208
037303038X	18209
0373032390	18210
0373036280	18211
0373039549	18212
0373039859	18213
037304609X	18214
0373047185	18215
0373055161	18216
0373057024	18217
0373059159	18218
0373062494	18219
0373062664	18220
0373072139	18221
0373072813	18222
0373074336	18223
0373075103	18224
0373076207	18225
0373076312	18226
0373076878	18227
0373076975	18228
0373077351	18229
0373077599	18230
037307770X	18231
0373078110	18232
0373078234	18233
0373078846	18234
0373078943	18235
0373079621	18236
0373079745	18237
0373079907	18238
0373079915	18239
0373084749	18240
0373086717	18241
0373088019	18242
0373091265	18243
0373091303	18244
0373091338	18245
0373091435	18246
0373093225	18247
0373094272	18248
0373094841	18249
037309583X	18250
0373096623	18251
0373097093	18252
0373097174	18253
0373097441	18254
0373097980	18255
0373098103	18256
0373098723	18257
0373098812	18258
0373099371	18259
0373099916	18260
0373117582	18261
0373117795	18262
0373120338	18263
0373120915	18264
0373121393	18265
0373122837	18266
0373123531	18267
0373123795	18268
0373124201	18269
0373124252	18270
0373124384	18271
0373124643	18272
0373124805	18273
0373124996	18274
0373125003	18275
0373125062	18276
0373125410	18277
0373125488	18278
0373126042	18279
0373126212	18280
0373126492	18281
0373127073	18282
0373127871	18283
0373128134	18284
0373128207	18285
037312869X	18286
0373128924	18287
0373129114	18288
0373129327	18289
0373129351	18290
0373129432	18291
0373129475	18292
0373129556	18293
0373129793	18294
0373129831	18295
0373130074	18296
0373130163	18297
037313021X	18298
037313049X	18299
0373130570	18300
0373130716	18301
0373130740	18302
0373130759	18303
037313083X	18304
0373130864	18305
0373130910	18306
0373130953	18307
037313102X	18308
0373131046	18309
0373131089	18310
0373131097	18311
0373131100	18312
0373131127	18313
0373131135	18314
0373131151	18315
0373131186	18316
0373131194	18317
0373131291	18318
0373131305	18319
037313133X	18320
0373131380	18321
0373131399	18322
0373131437	18323
0373131445	18324
0373131526	18325
0373131542	18326
0373131607	18327
0373131615	18328
0373131682	18329
0373131690	18330
0373131712	18331
0373131771	18332
037313178X	18333
0373131798	18334
0373131860	18335
0373131895	18336
0373131917	18337
0373132034	18338
0373132077	18339
0373132093	18340
037313214X	18341
0373132301	18342
0373132336	18343
0373132387	18344
0373132395	18345
0373132417	18346
0373150903	18347
0373153309	18348
0373154526	18349
0373161409	18350
0373172176	18351
0373173962	18352
037317506X	18353
0373177607	18354
0373178077	18355
0373178115	18356
0373180551	18357
0373180616	18358
0373180675	18359
0373180691	18360
0373180705	18361
0373180721	18362
037318073X	18363
0373180756	18364
0373180799	18365
0373180802	18366
0373184883	18367
037318493X	18368
0373184948	18369
037319000X	18370
0373190123	18371
0373190573	18372
0373190662	18373
0373197187	18374
0373198582	18375
0373198590	18376
0373198604	18377
0373198612	18378
037320003X	18379
0373200048	18380
037320700X	18381
0373207018	18382
0373207026	18383
0373207034	18384
0373207042	18385
0373207166	18386
0373207204	18387
0373207212	18388
0373207247	18389
037320728X	18390
0373207328	18391
0373207336	18392
0373207379	18393
0373207522	18394
0373210027	18395
0373210035	18396
0373210043	18397
0373210051	18398
037321006X	18399
0373210078	18400
0373210086	18401
0373210094	18402
0373210108	18403
0373210116	18404
0373210132	18405
0373210159	18406
0373210167	18407
0373210175	18408
0373210183	18409
0373210205	18410
0373210213	18411
0373210221	18412
037321023X	18413
0373210248	18414
0373210264	18415
0373210280	18416
0373210299	18417
0373210302	18418
0373210310	18419
0373210329	18420
0373210337	18421
0373210345	18422
0373210353	18423
0373210361	18424
0373210388	18425
0373210396	18426
037321040X	18427
0373210418	18428
0373210426	18429
0373210434	18430
0373210442	18431
0373210450	18432
0373210469	18433
0373210477	18434
0373210485	18435
0373210493	18436
0373210507	18437
0373210515	18438
0373210523	18439
0373210531	18440
037321054X	18441
0373210558	18442
0373210566	18443
0373210574	18444
0373210582	18445
0373210604	18446
0373210612	18447
0373210620	18448
0373210639	18449
0373210647	18450
0373210655	18451
0373210663	18452
0373210671	18453
0373210698	18454
037321071X	18455
0373210728	18456
0373210736	18457
0373210744	18458
0373210752	18459
0373210760	18460
0373210779	18461
0373210817	18462
037321085X	18463
0373210876	18464
0373210884	18465
0373210906	18466
0373210914	18467
0373210922	18468
0373210930	18469
0373210949	18470
0373210965	18471
0373210973	18472
037321099X	18473
0373211058	18474
0373211066	18475
0373211082	18476
0373211090	18477
0373211104	18478
0373211120	18479
0373211155	18480
037321118X	18481
0373211198	18482
0373211201	18483
0373217692	18484
0373218036	18485
0373218192	18486
0373218397	18487
0373218419	18488
0373218427	18489
0373218478	18490
0373218540	18491
0373218575	18492
0373218850	18493
0373218877	18494
0373218966	18495
0373218974	18496
0373219571	18497
0373220103	18498
0373221959	18499
0373237499	18500
0373239017	18501
0373240007	18502
0373240228	18503
0373240716	18504
0373242026	18505
0373242328	18506
0373243448	18507
0373243790	18508
0373243839	18509
0373244002	18510
0373244045	18511
0373244096	18512
0373244177	18513
037324438X	18514
0373244398	18515
0373244452	18516
0373244487	18517
0373245017	18518
0373245351	18519
0373245556	18520
0373245734	18521
0373246935	18522
0373247486	18523
0373247508	18524
0373247575	18525
0373247591	18526
0373247648	18527
0373247958	18528
0373248032	18529
037324844X	18530
0373248679	18531
0373249217	18532
0373249330	18533
037324939X	18534
0373250118	18535
0373250126	18536
0373250134	18537
0373250142	18538
0373250150	18539
0373250169	18540
0373250177	18541
0373250193	18542
0373250207	18543
0373250215	18544
0373250231	18545
0373250258	18546
0373250282	18547
0373250304	18548
0373250363	18549
037325038X	18550
037325041X	18551
0373250509	18552
0373250525	18553
0373250576	18554
0373250630	18555
0373250703	18556
0373250711	18557
0373250746	18558
0373250754	18559
0373250770	18560
0373250797	18561
0373255632	18562
0373255926	18563
0373256205	18564
0373258798	18565
0373258879	18566
0373259336	18567
037325945X	18568
0373259522	18569
0373259565	18570
0373259786	18571
0373261047	18572
0373261365	18573
0373261845	18574
0373261888	18575
0373262175	18576
0373262604	18577
0373263643	18578
0373263856	18579
037326450X	18580
0373265883	18581
0373265948	18582
0373266154	18583
0373266189	18584
0373266359	18585
0373266626	18586
0373266790	18587
0373266936	18588
0373267088	18589
0373267223	18590
0373270917	18591
0373270976	18592
0373271026	18593
0373271182	18594
0373271506	18595
0373271573	18596
0373272332	18597
0373272839	18598
0373273479	18599
0373274572	18600
0373276494	18601
0373277571	18602
0373277814	18603
0373277938	18604
0373278004	18605
0373278055	18606
0373278098	18607
0373278160	18608
037327825X	18609
0373278276	18610
0373278284	18611
0373278349	18612
0373278357	18613
0373278381	18614
0373278462	18615
0373278497	18616
0373278500	18617
0373278535	18618
037327856X	18619
0373278578	18620
0373278616	18621
0373278721	18622
0373281331	18623
0373281358	18624
0373281366	18625
0373282516	18626
0373282575	18627
0373282583	18628
0373282672	18629
0373285019	18630
0373285027	18631
0373285388	18632
0373285434	18633
0373285442	18634
0373285450	18635
0373285477	18636
0373285558	18637
0373285566	18638
0373285698	18639
0373285728	18640
0373286414	18641
0373288654	18642
0373289170	18643
0373289278	18644
0373289324	18645
0373289391	18646
0373289936	18647
0373290314	18648
0373290519	18649
0373291523	18650
0373291574	18651
0373291590	18652
037329185X	18653
0373292708	18654
0373292791	18655
0373293089	18656
0373293607	18657
0373293720	18658
0373293771	18659
0373294077	18660
0373294212	18661
0373294395	18662
0373294417	18663
0373294506	18664
0373294646	18665
0373294662	18666
0373294808	18667
0373294824	18668
0373294867	18669
0373295103	18670
0373295286	18671
0373295340	18672
0373295499	18673
0373295529	18674
0373295669	18675
0373295987	18676
0373296053	18677
037329610X	18678
0373296142	18679
0373296258	18680
0373296541	18681
0373296592	18682
0373296622	18683
0373296681	18684
0373296886	18685
0373296924	18686
0373296940	18687
0373296983	18688
0373296991	18689
0373297122	18690
0373297165	18691
0373297181	18692
0373297246	18693
0373297289	18694
0373297297	18695
0373297327	18696
0373297343	18697
0373297351	18698
0373297424	18699
0373297505	18700
0373297629	18701
037329767X	18702
0373297734	18703
0373297858	18704
0373302150	18705
0373302207	18706
0373302258	18707
0373311141	18708
0373366418	18709
0373389892	18710
0373389930	18711
037343037X	18712
0373430388	18713
0373440049	18714
0373441754	18715
0373442394	18716
037344253X	18717
0373442556	18718
0373442645	18719
0373442653	18720
037344270X	18721
0373442807	18722
0373443315	18723
0373443471	18724
037344348X	18725
0373443773	18726
0373444052	18727
0373444060	18728
0373444249	18729
037344432X	18730
0373444346	18731
0373444354	18732
0373444400	18733
0373444524	18734
0373444591	18735
0373444702	18736
0373444729	18737
0373444753	18738
0373444826	18739
0373444842	18740
0373444869	18741
0373444893	18742
0373444923	18743
0373444958	18744
0373444974	18745
0373445040	18746
0373445067	18747
0373445075	18748
0373445083	18749
0373445091	18750
0373445105	18751
0373445121	18752
0373445164	18753
0373445172	18754
0373445180	18755
0373445202	18756
0373445237	18757
0373445245	18758
0373445253	18759
0373445261	18760
037344527X	18761
037344530X	18762
0373445318	18763
0373445326	18764
0373445350	18765
0373445369	18766
0373445377	18767
0373445393	18768
0373445407	18769
0373445415	18770
0373445466	18771
0373445482	18772
0373445547	18773
0373445563	18774
0373445571	18775
037344558X	18776
0373445598	18777
0373445636	18778
0373445687	18779
0373445741	18780
0373445776	18781
0373445822	18782
0373445865	18783
0373445881	18784
0373445954	18785
0373470665	18786
0373470673	18787
037348397X	18788
0373484003	18789
0373484089	18790
0373484100	18791
0373484224	18792
0373484232	18793
0373484291	18794
0373484372	18795
0373484410	18796
0373484429	18797
0373484461	18798
0373484909	18799
0373486596	18800
0373486839	18801
0373486871	18802
0373486901	18803
0373487118	18804
037350165X	18805
0373510020	18806
0373510047	18807
037351008X	18808
0373510098	18809
0373510101	18810
0373510187	18811
0373510209	18812
037351025X	18813
0373510268	18814
0373510276	18815
0373510306	18816
0373510403	18817
0373510454	18818
037351137X	18819
0373512805	18820
0373513674	18821
0373513879	18822
0373520018	18823
0373527144	18824
0373527233	18825
0373527470	18826
0373528000	18827
0373528140	18828
0373528272	18829
0373528779	18830
0373528787	18831
0373528981	18832
0373534264	18833
0373534310	18834
0373534396	18835
0373534418	18836
0373534434	18837
0373534442	18838
0373534450	18839
0373534477	18840
0373534493	18841
0373534558	18842
0373534612	18843
0373534736	18844
0373534779	18845
0373534795	18846
0373534817	18847
0373534833	18848
0373534868	18849
0373534876	18850
0373534906	18851
0373585993	18852
0373593880	18853
0373595980	18854
0373596839	18855
0373605072	18856
0373605099	18857
0373605102	18858
0373605145	18859
0373605153	18860
0373605188	18861
0373605196	18862
037360520X	18863
0373605234	18864
0373605277	18865
0373605285	18866
0373605293	18867
0373605323	18868
0373605390	18869
0373605404	18870
0373605412	18871
0373605439	18872
0373605463	18873
037360548X	18874
037360551X	18875
0373605528	18876
0373605560	18877
0373605579	18878
0373606192	18879
0373607946	18880
0373617607	18881
0373617623	18882
037361764X	18883
0373617666	18884
0373617712	18885
0373617828	18886
0373617852	18887
0373617860	18888
0373617879	18889
0373618441	18890
037361845X	18891
0373618468	18892
0373618603	18893
0373618662	18894
0373618689	18895
0373618727	18896
0373618794	18897
0373618808	18898
0373621191	18899
0373621205	18900
0373621213	18901
037362123X	18902
0373622430	18903
0373654871	18904
0373656319	18905
0373656378	18906
0373656610	18907
0373657099	18908
0373657102	18909
037365751X	18910
0373657684	18911
0373657765	18912
0373657811	18913
037365782X	18914
0373657870	18915
0373658036	18916
0373658117	18917
0373658230	18918
0373675496	18919
037367581X	18920
0373675895	18921
0373689004	18922
0373692919	18923
0373695322	18924
0373695349	18925
0373695985	18926
0373696442	18927
0373696582	18928
0373696620	18929
0373696655	18930
037369668X	18931
037369671X	18932
0373696728	18933
0373696752	18934
0373696809	18935
0373696868	18936
0373696922	18937
0373696981	18938
037369704X	18939
0373697058	18940
0373697082	18941
0373697104	18942
0373697112	18943
0373697120	18944
0373697198	18945
0373697201	18946
0373697228	18947
0373697260	18948
0373697295	18949
0373697341	18950
0373697414	18951
0373697430	18952
0373697449	18953
0373697503	18954
0373697546	18955
0373697643	18956
0373697694	18957
0373697708	18958
0373705921	18959
037370609X	18960
037370643X	18961
0373709366	18962
0373709552	18963
0373709625	18964
0373710836	18965
0373710992	18966
0373711034	18967
0373711301	18968
0373711646	18969
0373711956	18970
0373712421	18971
0373712782	18972
0373713525	18973
037371422X	18974
0373714548	18975
0373714777	18976
0373716699	18977
0373717245	18978
0373717903	18979
0373717954	18980
0373718128	18981
0373718241	18982
0373718616	18983
0373718721	18984
0373718934	18985
0373730136	18986
0373730144	18987
0373730187	18988
0373730381	18989
0373730489	18990
0373730713	18991
037373090X	18992
0373730934	18993
0373731027	18994
0373731205	18995
0373731329	18996
0373731337	18997
0373731566	18998
0373731620	18999
0373731655	19000
037373168X	19001
037373185X	19002
0373731868	19003
0373731957	19004
0373731981	19005
0373732074	19006
0373732104	19007
0373732198	19008
0373732228	19009
0373732325	19010
0373732449	19011
0373732503	19012
037373252X	19013
0373732589	19014
0373732643	19015
0373732686	19016
0373732724	19017
0373732732	19018
0373732775	19019
0373732783	19020
0373732805	19021
0373732961	19022
0373733003	19023
0373733038	19024
0373733062	19025
0373733070	19026
0373733143	19027
0373733291	19028
0373742517	19029
0373742614	19030
0373742665	19031
0373742827	19032
037374286X	19033
0373747705	19034
0373751257	19035
0373751559	19036
0373752253	19037
0373754175	19038
0373754353	19039
037375437X	19040
0373754426	19041
0373754434	19042
0373754582	19043
0373754639	19044
0373754655	19045
0373754736	19046
0373755066	19047
0373755074	19048
0373755198	19049
0373764731	19050
0373764790	19051
0373765339	19052
0373765738	19053
0373766017	19054
0373766025	19055
0373766548	19056
0373766777	19057
0373766882	19058
0373766904	19059
0373767056	19060
0373767277	19061
0373767455	19062
037376748X	19063
0373767609	19064
0373767676	19065
0373767722	19066
0373767781	19067
0373768257	19068
0373768389	19069
0373768508	19070
0373768567	19071
0373768729	19072
0373768745	19073
0373768842	19074
0373768931	19075
0373768966	19076
0373769113	19077
0373769202	19078
0373769288	19079
037376944X	19080
037376958X	19081
0373769601	19082
037376975X	19083
0373769814	19084
0373769822	19085
0373770014	19086
0373770073	19087
037377009X	19088
0373770154	19089
0373770189	19090
0373770197	19091
0373770235	19092
0373770278	19093
0373770286	19094
0373770308	19095
0373770324	19096
0373770340	19097
0373770359	19098
0373770367	19099
0373770375	19100
0373770413	19101
037377043X	19102
0373770456	19103
0373770480	19104
0373770499	19105
0373770529	19106
0373770553	19107
0373770561	19108
037377057X	19109
0373770693	19110
0373770812	19111
0373770960	19112
0373770987	19113
0373770995	19114
0373771029	19115
0373771045	19116
0373771053	19117
0373771061	19118
0373771088	19119
0373771096	19120
0373771177	19121
0373771215	19122
0373771223	19123
0373771290	19124
0373771371	19125
037377141X	19126
0373771436	19127
0373771525	19128
0373771606	19129
0373771614	19130
0373771622	19131
0373771665	19132
0373771762	19133
0373771843	19134
0373771851	19135
0373771886	19136
0373771908	19137
0373771924	19138
0373771932	19139
0373771940	19140
0373771959	19141
0373771983	19142
0373772033	19143
037377205X	19144
0373772092	19145
0373772106	19146
0373772130	19147
037377219X	19148
0373772211	19149
0373772246	19150
0373772327	19151
0373772335	19152
0373772351	19153
0373772386	19154
0373772416	19155
0373772432	19156
0373772440	19157
0373772467	19158
0373772491	19159
0373772521	19160
0373772564	19161
0373772572	19162
0373772599	19163
0373772750	19164
